tokenId, hat, fur, clothes, eyes, earring, mouth, background
872,8,4,0,2,0,15,3
873,3,1,17,0,1,16,7
874,21,1,9,16,0,6,3
875,0,0,16,2,1,4,3
876,6,5,0,11,0,6,2
877,0,3,5,3,2,3,6
878,0,5,8,1,4,1,0
879,16,4,0,10,0,5,5
880,21,9,0,1,0,10,3
881,19,5,9,13,0,13,0
882,13,2,8,0,0,2,4
883,0,8,0,7,1,2,1
884,4,2,20,8,0,4,6
885,19,3,1,11,1,0,4
886,19,3,9,10,0,11,5
887,0,1,0,3,2,1,5
888,0,5,14,10,0,25,2
889,0,9,39,7,0,6,2
890,0,4,4,2,0,0,7
891,24,1,39,8,0,11,3
892,0,2,2,2,2,0,1
893,0,0,10,4,3,0,4
894,27,3,8,4,0,4,5
895,2,2,16,12,0,1,7
896,0,0,25,9,0,7,4
897,15,4,1,4,1,1,3
898,1,5,0,17,0,9,4
899,30,0,33,0,0,1,4
900,11,1,37,0,0,3,0
901,13,7,21,14,0,12,7
902,24,0,39,10,1,1,5
903,14,8,26,3,3,2,7
904,21,2,13,4,1,1,7
905,0,14,3,16,0,17,2
906,13,4,3,1,0,0,3
907,30,5,40,0,2,8,2
908,7,2,7,4,0,6,0
909,10,6,14,1,0,20,3
910,7,5,30,3,0,0,3
911,0,8,9,7,0,4,3
912,15,16,0,8,1,0,2
913,5,3,30,1,0,20,4
914,11,4,30,11,0,1,4
915,0,4,1,6,0,4,7
916,36,4,14,0,0,6,4
917,22,5,6,15,0,14,3
918,9,0,2,17,0,0,6
919,14,0,21,15,2,22,7
920,7,3,33,4,0,4,3
921,35,4,23,16,0,11,0
922,0,0,14,13,0,12,1
923,0,10,1,8,2,25,4
924,11,0,31,14,0,1,4
925,16,14,37,1,0,14,5
926,2,0,0,3,3,12,3
927,6,0,18,0,0,11,0
928,2,13,0,3,0,6,1
929,21,12,0,6,0,0,0
930,22,0,6,3,0,3,5
931,7,7,5,16,0,14,3
932,0,0,10,3,0,2,1
933,12,0,36,3,1,4,0
934,0,10,29,3,0,11,2
935,27,8,2,15,3,7,1
936,2,5,6,3,0,1,5
937,7,0,7,8,0,32,2
938,0,2,4,10,1,31,6
939,26,12,0,13,0,4,6
940,1,1,0,8,0,3,3
941,5,0,26,13,1,0,0
942,0,5,6,2,0,0,2
943,0,1,25,7,5,22,0
944,0,2,0,6,0,7,0
945,26,0,33,4,0,3,5
946,7,0,8,6,0,4,6
947,1,2,15,12,0,2,2
948,21,1,1,7,2,4,3
949,21,16,16,0,4,0,3
950,21,5,13,11,0,4,3
951,13,7,24,12,0,1,2
952,0,7,0,4,0,24,6
953,29,10,14,2,0,4,2
954,20,4,28,0,1,3,2
955,22,7,0,8,0,1,1
956,6,15,3,3,0,0,4
957,28,11,13,5,0,10,2
958,6,1,3,8,4,1,0
959,0,2,42,12,0,0,2
960,24,8,35,2,0,11,5
961,0,0,0,2,0,6,0
962,5,14,12,5,0,0,1
963,6,7,5,0,0,14,6
964,8,8,10,0,0,2,6
965,8,5,0,0,0,11,3
966,24,2,0,14,0,1,0
967,18,7,42,0,0,5,6
968,14,5,34,9,3,7,1
969,9,3,16,17,0,6,7
970,7,0,12,19,0,0,5
971,8,7,1,1,0,4,1
972,11,10,20,4,0,14,1
973,35,1,18,8,4,0,0
974,1,9,0,20,0,17,6
975,16,9,10,15,5,0,4
976,29,10,0,18,0,12,5
977,7,6,20,0,2,5,5
978,1,0,5,0,0,11,2
979,1,2,0,2,3,12,5
980,5,5,29,2,1,1,3
981,1,0,23,10,0,14,4
982,10,0,6,2,0,14,6
983,19,1,29,18,3,1,3
984,34,1,0,4,0,0,3
985,7,7,39,0,0,12,4
986,1,4,35,13,0,0,7
987,13,0,15,18,0,5,6
988,30,6,21,17,0,24,0
989,10,6,14,2,0,3,3
990,22,1,32,15,0,4,1
991,7,3,25,0,5,4,1
992,2,1,1,16,0,15,3
993,21,9,15,8,0,0,0
994,34,2,12,6,4,1,4
995,8,3,0,10,0,0,2
996,19,11,0,0,0,6,3
997,17,0,18,13,0,3,3
998,24,8,1,8,0,0,0
999,7,8,0,11,0,1,2
1000,21,0,13,7,1,11,1
1001,0,11,0,2,0,3,5
1002,29,0,1,1,0,4,3
1003,0,0,4,2,0,18,2
1004,17,3,0,9,0,1,7
1005,10,15,0,1,0,26,3
1006,0,5,3,0,3,0,4
1007,4,12,0,1,0,0,7
1008,14,0,24,8,0,16,1
1009,0,0,14,9,0,1,5
1010,12,10,43,1,0,1,0
1011,6,6,0,14,0,0,2
1012,25,2,22,14,0,1,1
1013,0,1,14,0,2,7,2
1014,22,3,9,9,5,10,7
1015,5,4,6,0,3,13,3
1016,1,0,6,11,0,14,0
1017,0,1,5,14,0,3,7
1018,10,13,9,2,0,2,2
1019,19,0,13,0,0,3,4
1020,3,13,0,0,0,19,3
1021,0,8,1,15,0,3,7
1022,29,0,0,11,0,0,1
1023,0,1,22,11,0,1,2
1024,21,15,4,0,2,11,6
1025,0,4,1,0,0,20,6
1026,6,10,3,3,0,16,6
1027,24,10,23,7,4,4,7
1028,15,2,1,3,0,12,5
1029,21,7,0,0,0,12,7
1030,11,13,28,2,0,3,7
1031,0,3,14,0,0,0,3
1032,0,2,30,0,1,20,6
1033,21,2,26,11,0,2,1
1034,16,11,1,0,2,0,7
1035,33,13,17,3,5,4,6
1036,14,16,33,0,0,20,2
1037,12,1,1,4,3,8,3
1038,0,1,0,6,0,0,1
1039,15,8,18,2,0,0,7
1040,0,12,23,1,1,9,0
1041,25,7,21,13,0,0,3
1042,19,3,29,3,0,7,4
1043,0,12,0,3,0,15,1
1044,21,2,8,14,0,8,7
1045,0,1,0,0,2,5,6
1046,1,3,8,0,0,11,6
1047,32,3,0,15,0,15,0
1048,24,5,27,7,0,20,0
1049,36,16,33,1,1,3,0
1050,22,0,31,0,0,18,6
1051,14,3,33,0,0,5,4
1052,1,3,9,7,0,16,4
1053,0,5,0,5,0,8,6
1054,7,1,3,1,0,3,2
1055,1,8,0,1,0,9,4
1056,0,12,33,2,3,1,0
1057,11,8,14,14,0,5,0
1058,35,4,32,5,0,3,6
1059,17,3,0,2,0,6,7
1060,9,6,30,1,2,1,6
1061,29,14,18,6,1,0,2
1062,5,6,19,1,0,14,0
1063,0,1,16,9,1,7,6
1064,24,4,17,2,1,2,3
1065,13,6,0,8,0,5,0
1066,0,1,36,3,0,15,1
1067,5,3,16,15,0,0,0
1068,27,17,3,5,0,5,2
1069,14,2,33,18,2,14,7
1070,5,0,15,12,0,7,3
1071,0,2,33,17,0,4,3
1072,3,9,10,2,0,0,4
1073,4,12,8,0,0,0,1
1074,9,6,23,1,5,7,5
1075,15,1,28,4,5,22,2
1076,0,4,7,4,0,1,6
1077,29,0,21,3,5,25,1
1078,0,0,40,10,0,2,3
1079,9,1,39,20,0,7,3
1080,0,0,0,10,4,3,4
1081,17,4,16,1,2,0,4
1082,0,3,26,6,0,7,4
1083,17,12,20,4,6,1,1
1084,2,0,19,0,0,13,0
1085,18,6,13,1,0,14,1
1086,30,6,21,1,1,0,5
1087,20,8,23,2,0,3,7
1088,0,1,30,0,0,20,3
1089,9,13,0,13,0,2,4
1090,7,17,38,8,0,9,1
1091,23,6,17,2,0,13,7
1092,2,15,43,1,0,24,0
1093,17,8,11,9,0,16,7
1094,7,3,12,9,0,0,5
1095,3,6,0,1,0,0,5
1096,2,8,28,6,3,1,2
1097,4,2,6,0,0,0,0
1098,0,6,25,9,1,6,1
1099,8,11,0,0,0,1,7
1100,20,7,32,16,0,11,2
1101,13,12,5,4,0,14,0
1102,0,0,25,2,0,2,6
1103,15,1,0,12,0,10,0
1104,12,0,6,0,2,14,2
1105,9,0,29,8,0,9,0
1106,0,0,0,14,0,5,3
1107,0,2,26,10,0,0,3
1108,26,3,7,3,0,0,6
1109,4,2,7,14,1,4,6
1110,9,11,11,22,0,3,4
1111,7,17,18,6,0,3,3
1112,3,0,3,10,0,0,2
1113,3,7,0,17,0,3,6
1114,0,9,15,1,0,0,3
1115,2,3,3,3,0,1,0
1116,1,7,7,3,0,5,3
1117,20,3,0,0,0,0,0
1118,16,0,7,3,6,0,3
1119,1,0,10,1,0,0,1
1120,22,12,0,0,4,5,0
1121,22,10,4,6,0,24,5
1122,0,4,30,19,0,22,2
1123,8,8,19,0,0,7,4
1124,0,2,22,0,0,0,3
1125,11,7,26,10,2,0,5
1126,0,1,7,2,0,19,3
1127,0,4,15,1,0,0,2
1128,3,4,0,3,0,1,3
1129,0,0,11,7,3,2,5
1130,15,3,3,16,0,0,0
1131,22,6,13,10,0,0,0
1132,0,5,26,2,4,11,1
1133,6,12,17,13,2,23,2
1134,10,16,12,9,3,13,2
1135,13,15,20,7,0,3,7
1136,0,8,33,4,0,16,5
1137,7,2,7,1,1,1,4
1138,11,1,0,3,0,1,6
1139,29,13,10,14,0,0,1
1140,22,7,0,12,0,0,2
1141,1,6,29,16,0,0,0
1142,5,2,0,6,3,0,1
1143,0,2,4,1,3,9,3
1144,0,1,15,1,0,0,6
1145,0,6,37,13,0,16,6
1146,7,0,29,0,0,19,0
1147,20,15,0,5,0,2,7
1148,0,3,39,5,0,7,2
1149,15,5,11,4,0,2,7
1150,12,4,13,0,0,26,0
1151,15,9,23,1,0,5,2
1152,31,16,14,3,0,13,2
1153,24,1,18,5,0,2,1
1154,15,3,4,0,5,0,2
1155,18,0,0,3,0,2,7
1156,20,9,3,8,3,0,4
1157,2,2,2,16,0,6,1
1158,0,1,2,19,0,11,3
1159,3,1,7,15,0,3,2
1160,0,9,16,0,0,4,7
1161,11,0,4,5,0,2,2
1162,1,17,25,8,0,0,6
1163,16,13,25,1,6,1,0
1164,32,3,15,0,0,1,3
1165,13,11,0,12,3,15,0
1166,34,7,42,19,0,2,3
1167,11,1,41,10,0,11,5
1168,3,5,0,11,0,0,3
1169,14,7,24,18,0,12,7
1170,22,10,14,11,0,13,6
1171,17,3,17,3,0,1,0
1172,17,14,23,13,0,0,0
1173,4,0,2,14,6,2,4
1174,1,0,18,0,0,2,3
1175,31,1,12,17,0,1,7
1176,1,2,26,6,0,0,6
1177,0,8,2,21,0,5,7
1178,15,14,13,0,0,0,3
1179,16,13,12,14,0,3,3
1180,29,8,15,10,1,1,6
1181,13,0,36,5,0,6,0
1182,19,9,0,4,0,15,3
1183,0,8,1,0,0,15,7
1184,24,10,0,11,2,0,7
1185,18,1,23,0,0,0,0
1186,0,16,2,18,0,27,7
1187,1,2,4,12,0,6,7
1188,25,13,21,4,0,1,6
1189,0,0,1,0,0,12,1
1190,32,15,14,6,0,28,6
1191,5,10,0,6,0,21,4
1192,4,1,5,1,0,2,3
1193,0,0,22,2,0,6,1
1194,0,3,32,16,0,5,5
1195,12,1,7,9,3,4,4
1196,4,1,0,4,2,5,6
1197,9,5,38,6,6,1,5
1198,8,1,18,0,0,0,6
1199,0,2,25,7,0,0,0
1200,0,3,41,10,0,1,3
1201,4,4,0,8,0,5,5
1202,7,12,7,8,2,4,3
1203,2,2,7,9,0,5,7
1204,30,7,34,5,0,6,4
1205,7,14,5,16,0,1,4
1206,21,3,31,10,0,1,6
1207,5,1,14,1,6,0,7
1208,7,0,3,9,0,3,5
1209,0,0,0,1,0,7,2
1210,8,14,12,2,0,0,6
1211,23,9,0,5,2,8,6
1212,26,3,8,0,0,1,2
1213,0,4,14,0,0,1,4
1214,2,3,19,0,4,18,3
1215,18,2,0,14,1,2,1
1216,11,17,32,1,0,6,6
1217,14,2,38,4,0,0,4
1218,0,10,2,2,0,26,0
1219,4,0,6,0,0,4,0
1220,23,2,0,9,3,11,5
1221,0,6,0,1,5,12,5
1222,0,1,0,0,4,27,2
1223,0,1,11,4,0,1,4
1224,3,4,23,4,0,4,0
1225,35,10,35,9,4,3,1
1226,24,10,0,12,0,1,7
1227,15,1,2,4,0,24,1
1228,0,7,1,5,0,4,0
1229,28,6,33,0,2,2,0
1230,1,11,7,0,0,1,5
1231,8,5,36,0,0,17,1
1232,0,5,2,2,1,30,6
1233,16,15,0,0,0,17,0
1234,27,10,36,0,0,25,3
1235,2,2,14,20,0,3,5
1236,12,1,26,0,0,9,0
1237,25,7,29,16,1,1,0
1238,13,4,17,16,0,20,5
1239,0,4,0,3,5,19,7
1240,0,13,32,6,0,21,6
1241,23,3,0,3,0,11,5
1242,13,0,0,12,0,11,3
1243,32,2,15,8,2,9,6
1244,0,11,37,1,0,1,6
1245,36,3,0,1,0,0,3
1246,13,0,3,16,0,1,4
1247,3,5,5,2,1,0,2
1248,7,1,16,0,0,5,5
1249,1,15,0,13,0,1,4
1250,0,0,1,16,3,2,1
1251,17,1,2,16,0,0,0
1252,0,6,8,7,0,0,3
1253,0,0,13,0,2,0,5
1254,8,0,2,7,0,16,3
1255,9,5,14,0,0,1,7
1256,4,9,0,14,0,14,4
1257,27,0,0,16,2,8,4
1258,3,0,0,3,0,13,2
1259,19,14,14,2,0,1,7
1260,1,1,0,11,3,0,2
1261,9,1,27,12,0,1,3
1262,10,17,22,0,2,16,1
1263,0,2,10,0,0,4,0
1264,7,3,2,3,0,6,5
1265,22,5,7,2,0,1,6
1266,1,3,35,3,3,1,4
1267,15,5,30,5,4,1,6
1268,0,1,0,6,4,1,2
1269,0,10,11,1,3,10,4
1270,0,1,15,13,0,1,7
1271,22,3,1,5,0,27,5
1272,9,1,27,5,0,0,1
1273,0,0,20,0,0,1,0
1274,3,0,8,19,0,17,0
1275,9,0,5,0,0,3,5
1276,8,8,29,8,2,5,7
1277,14,10,17,10,0,0,6
1278,0,6,0,2,3,0,6
1279,11,11,9,4,1,3,6
1280,5,0,0,14,0,20,6
1281,21,2,0,9,0,0,4
1282,10,1,8,0,0,3,2
1283,1,6,15,15,0,0,6
1284,0,3,21,0,0,6,3
1285,8,1,32,2,0,12,1
1286,33,0,11,0,0,0,1
1287,15,5,2,1,1,0,6
1288,14,13,0,9,0,5,4
1289,1,14,11,0,2,15,2
1290,36,14,11,1,0,20,6
1291,1,5,16,16,0,0,0
1292,0,3,36,20,0,19,7
1293,0,11,24,3,1,0,4
1294,0,17,42,13,0,4,2
1295,23,0,0,9,0,19,1
1296,13,1,25,6,1,7,4
1297,3,10,32,5,0,13,4
1298,10,2,8,4,3,12,1
1299,19,1,41,5,0,7,5
1300,6,11,20,1,0,7,4
1301,18,0,7,8,1,5,7
1302,9,7,30,2,6,0,6
1303,23,2,25,2,0,8,5
1304,0,0,8,1,0,2,7
1305,14,6,18,0,0,8,6
1306,21,12,42,20,0,4,1
1307,17,4,18,0,3,1,2
1308,0,1,4,15,0,5,6
1309,1,6,27,2,0,1,7
1310,8,0,30,2,0,3,6
1311,2,1,41,6,4,3,3
1312,24,14,0,17,0,4,1
1313,25,0,8,3,1,3,2
1314,14,7,20,14,2,12,3
1315,10,16,0,3,5,13,6
1316,0,15,12,10,0,0,7
1317,26,4,0,4,3,0,1
1318,8,0,13,0,2,0,5
1319,0,0,0,4,5,3,6
1320,6,1,40,3,1,1,1
1321,16,2,39,16,0,13,6
1322,13,4,16,20,0,2,7
1323,2,3,0,13,0,4,0
1324,31,7,23,3,1,1,1
1325,18,12,0,0,0,4,7
1326,0,1,17,5,0,1,4
1327,19,2,0,0,3,7,2
1328,15,4,17,19,2,30,6
1329,5,0,32,5,3,14,6
1330,30,4,11,1,0,4,1
1331,0,0,0,16,0,5,6
1332,0,1,17,1,0,21,6
1333,11,5,42,3,0,11,1
1334,2,9,20,5,0,0,7
1335,7,1,1,8,1,23,2
1336,0,1,0,9,0,8,7
1337,0,0,16,6,2,17,2
1338,5,1,21,20,1,0,1
1339,6,1,0,3,1,13,3
1340,12,7,5,14,0,17,0
1341,30,5,7,0,0,5,7
1342,7,10,30,4,4,4,0
1343,9,0,0,15,2,0,4
1344,19,1,17,4,0,0,1
1345,0,1,0,0,0,6,6
1346,22,2,34,9,0,7,1
1347,25,13,40,12,3,2,3
1348,24,1,34,2,0,0,2
1349,30,3,21,0,0,1,6
1350,2,1,23,1,2,1,6
1351,16,1,0,5,0,8,7
1352,5,8,32,3,0,0,6
1353,0,1,4,10,5,5,6
1354,5,1,0,1,0,1,2
1355,12,0,0,0,0,1,7
1356,0,3,14,7,0,22,1
1357,6,8,18,1,0,9,3
1358,6,1,24,0,0,6,3
1359,6,2,7,11,0,3,1
1360,6,0,12,0,0,3,2
1361,5,6,27,8,0,4,3
1362,36,2,5,0,5,19,2
1363,0,11,13,14,1,5,5
1364,0,6,28,18,0,3,4
1365,36,8,0,1,0,2,4
1366,31,11,11,11,0,11,2
1367,13,4,0,3,0,10,3
1368,9,0,3,17,2,11,6
1369,9,14,7,1,0,25,2
1370,15,7,12,13,0,0,3
1371,4,9,31,19,0,5,1
1372,13,1,0,16,0,15,4
1373,34,0,0,7,3,0,1
1374,2,4,0,10,2,7,3
1375,0,9,0,0,0,12,7
1376,20,13,7,9,0,4,6
1377,33,1,17,8,0,18,3
1378,0,6,21,0,0,5,7
1379,7,13,7,6,0,20,6
1380,19,10,0,16,1,10,0
1381,0,1,17,3,0,0,3
1382,6,1,19,1,3,0,4
1383,0,2,4,1,0,18,2
1384,18,7,14,6,0,27,7
1385,5,0,32,11,0,1,3
1386,0,3,5,0,0,27,6
1387,0,5,42,16,0,0,5
1388,6,8,0,1,5,1,0
1389,31,4,10,14,0,6,0
1390,29,17,9,18,0,22,5
1391,15,2,23,4,2,2,0
1392,15,7,15,3,1,22,7
1393,0,0,39,4,0,9,0
1394,18,14,2,7,2,1,6
1395,8,10,37,0,3,1,5
1396,1,2,2,1,0,13,3
1397,0,4,38,15,0,15,2
1398,23,4,11,3,0,2,6
1399,12,1,16,6,3,3,1
1400,3,7,18,1,2,11,7
1401,8,4,1,1,2,0,3
1402,8,2,0,12,3,1,0
1403,14,6,2,0,1,12,5
1404,12,5,36,7,0,1,5
1405,0,3,13,2,1,7,4
1406,3,7,25,11,0,17,0
1407,14,6,0,20,0,10,2
1408,26,0,7,5,0,4,4
1409,0,9,36,10,2,17,0
1410,19,0,4,3,0,16,7
1411,0,18,35,0,0,3,5
1412,9,1,0,17,0,3,6
1413,4,12,30,2,0,1,5
1414,0,4,13,0,0,12,3
1415,22,2,12,15,0,4,5
1416,21,12,11,0,1,7,4
1417,0,1,13,2,0,12,3
1418,21,4,40,16,0,1,5
1419,7,7,20,16,0,13,0
1420,12,0,13,1,0,2,6
1421,0,8,18,11,0,0,4
1422,6,5,18,20,1,25,5
1423,33,2,7,3,0,3,4
1424,26,1,35,7,0,0,0
1425,21,8,0,3,0,0,5
1426,4,13,5,1,0,0,6
1427,0,2,16,6,0,14,1
1428,6,4,3,16,0,11,3
1429,0,3,42,8,0,10,4
1430,17,6,2,9,0,4,0
1431,0,17,0,4,0,1,7
1432,2,3,11,0,0,23,1
1433,0,5,0,10,3,9,3
1434,0,0,2,10,0,12,6
1435,9,11,5,9,0,0,1
1436,0,5,6,2,0,1,7
1437,1,2,31,17,0,1,7
1438,27,11,25,9,4,2,0
1439,7,9,0,7,0,14,4
1440,35,5,13,3,0,2,6
1441,0,2,22,14,0,11,3
1442,0,9,17,12,0,0,1
1443,1,0,0,4,0,1,2
1444,11,8,21,16,0,1,0
1445,2,7,0,16,0,2,0
1446,0,0,2,0,0,0,5
1447,27,10,14,3,0,1,1
1448,6,8,0,6,0,15,6
1449,32,7,0,6,0,7,2
1450,0,11,20,8,0,0,0
1451,2,14,18,7,0,4,2
1452,10,14,0,2,0,2,6
1453,35,6,25,4,2,6,4
1454,21,6,34,0,0,1,2
1455,13,3,5,2,0,5,7
1456,0,1,10,15,0,1,2
1457,0,0,25,11,2,3,7
1458,9,10,7,13,3,7,6
1459,0,12,2,8,0,2,0
1460,5,1,0,12,0,5,6
1461,36,9,30,5,0,6,1
1462,11,3,9,13,1,12,1
1463,15,9,37,11,0,2,1
1464,12,2,4,0,5,1,1
1465,32,3,30,17,0,14,4
1466,16,9,19,0,0,6,3
1467,3,0,26,0,2,2,6
1468,12,4,31,4,0,1,3
1469,2,2,31,3,0,1,6
1470,0,4,0,17,0,1,5
1471,4,0,26,4,0,0,2
1472,14,15,2,10,0,0,0
1473,0,0,12,1,0,4,7
1474,2,5,4,6,0,20,3
1475,0,17,4,3,0,11,0
1476,16,12,34,1,0,3,2
1477,31,5,3,3,0,0,7
1478,12,0,18,1,1,0,2
1479,9,10,15,4,0,0,0
1480,16,1,15,16,0,8,3
1481,0,2,18,7,0,0,5
1482,12,1,11,0,0,10,3
1483,15,12,26,1,2,13,7
1484,0,0,21,13,0,10,6
1485,9,11,31,16,0,1,1
1486,12,15,9,21,1,9,1
1487,20,1,15,3,0,5,0
1488,0,0,20,6,0,22,1
1489,2,15,23,16,2,3,3
1490,0,3,3,14,0,0,6
1491,7,3,11,14,0,4,6
1492,1,12,22,4,0,1,0
1493,14,4,34,2,0,0,4
1494,3,10,1,3,0,26,2
1495,7,3,8,0,0,20,7
1496,3,5,7,0,2,0,5
1497,0,6,10,10,0,12,6
1498,0,0,0,8,0,17,0
1499,34,11,16,11,0,12,3
1500,31,0,11,11,0,20,7
1501,2,15,40,5,0,16,1
1502,13,2,24,2,0,0,0
1503,36,11,7,16,5,0,4
1504,15,0,23,10,0,3,2
1505,0,13,0,12,2,21,5
1506,5,1,28,7,0,0,6
1507,9,0,33,2,2,0,0
1508,29,4,16,10,0,9,0
1509,1,0,32,1,0,1,4
1510,7,9,15,8,1,11,3
1511,30,6,29,15,0,1,7
1512,2,1,5,3,1,3,2
1513,5,3,18,3,0,0,0
1514,0,7,4,2,0,4,0
1515,3,0,0,13,0,0,3
1516,29,1,21,3,0,12,4
1517,12,6,13,4,3,13,3
1518,0,13,0,17,0,2,3
1519,0,3,33,2,0,10,1
1520,0,6,16,3,1,12,2
1521,0,8,2,10,2,12,1
1522,5,0,0,9,6,2,0
1523,0,1,0,4,0,3,2
1524,5,0,0,19,0,1,4
1525,2,11,0,3,2,0,1
1526,13,2,15,8,6,4,2
1527,0,11,38,8,2,2,1
1528,11,9,19,9,1,9,4
1529,1,3,24,4,2,2,7
1530,4,9,31,22,0,10,2
1531,19,13,33,5,4,3,6
1532,0,5,27,9,0,0,0
1533,35,4,29,8,0,27,1
1534,6,2,8,0,1,2,0
1535,3,2,33,7,0,5,2
1536,24,2,17,9,0,2,4
1537,0,4,26,10,0,5,0
1538,3,11,25,2,1,1,6
1539,8,10,2,12,0,22,4
1540,16,2,0,13,2,22,3
1541,1,13,5,0,0,0,4
1542,18,3,4,7,0,13,2
1543,0,5,2,4,0,12,2
1544,0,10,15,8,0,0,5
1545,0,6,38,3,0,21,0
1546,8,14,11,0,5,0,6
1547,19,9,0,1,1,9,6
1548,21,10,20,15,2,9,2
1549,13,7,30,12,0,7,4
1550,9,1,37,3,0,0,2
1551,0,10,0,3,0,4,4
1552,0,1,5,0,2,1,1
1553,18,0,18,0,2,2,1
1554,12,4,24,5,0,1,3
1555,18,7,33,0,0,1,0
1556,8,1,4,1,0,4,7
1557,35,5,43,1,0,8,4
1558,20,1,0,0,1,0,6
1559,4,3,0,6,0,12,4
1560,2,9,3,2,0,6,2
1561,1,0,8,0,1,1,6
1562,27,4,10,16,3,0,7
1563,16,7,2,3,0,7,0
1564,27,8,0,13,0,2,5
1565,4,13,17,15,0,0,6
1566,1,12,12,8,0,11,3
1567,4,4,25,0,0,3,5
1568,1,8,25,3,0,0,0
1569,0,11,11,1,6,4,7
1570,2,0,24,1,0,10,0
1571,8,8,1,2,2,3,2
1572,20,11,29,6,0,5,1
1573,0,17,6,8,0,5,1
1574,1,5,6,17,4,14,4
1575,2,1,9,15,0,1,5
1576,22,1,0,5,2,4,5
1577,0,7,0,7,0,7,3
1578,8,1,0,1,2,16,4
1579,0,1,11,15,5,4,3
1580,1,14,20,0,3,9,7
1581,4,4,35,14,0,17,7
1582,8,6,17,5,0,0,0
1583,6,14,27,10,0,0,3
1584,4,3,33,9,0,0,7
1585,0,3,3,5,0,0,5
1586,22,3,23,0,0,15,7
1587,13,3,12,0,0,4,0
1588,0,1,2,3,0,21,0
1589,1,6,4,13,0,0,2
1590,11,5,32,15,4,18,5
1591,25,14,4,0,3,8,4
1592,3,3,12,20,2,22,6
1593,6,8,19,6,0,8,0
1594,5,1,22,18,0,5,3
1595,20,5,19,9,0,3,0
1596,1,7,34,11,0,0,1
1597,36,12,34,4,0,0,2
1598,16,0,35,1,0,0,6
1599,5,10,22,7,0,2,1
1600,2,9,0,17,0,10,7
1601,7,1,3,4,3,0,5
1602,21,2,32,17,0,1,7
1603,0,2,3,17,0,0,5
1604,0,0,27,22,0,3,7
1605,2,1,0,0,0,0,0
1606,0,8,24,8,0,0,3
1607,16,9,17,4,1,0,0
1608,0,7,13,8,0,1,6
1609,14,16,24,17,0,23,1
1610,19,12,0,17,0,2,2
1611,12,0,34,5,0,23,0
1612,26,14,0,10,4,3,6
1613,30,0,0,0,1,12,5
1614,24,3,34,22,0,3,2
1615,12,6,4,0,0,14,2
1616,0,1,8,1,0,0,4
1617,3,5,15,13,1,8,7
1618,3,11,40,2,0,2,2
1619,20,0,10,6,0,14,6
1620,0,1,7,8,0,1,2
1621,1,1,0,4,0,2,7
1622,1,3,0,9,0,6,4
1623,7,0,0,0,3,12,0
1624,10,2,6,2,3,0,0
1625,21,5,34,9,3,7,4
1626,5,6,30,1,0,1,4
1627,30,1,33,13,0,8,5
1628,1,0,17,2,2,0,0
1629,5,1,25,3,0,0,1
1630,8,13,20,2,0,1,7
1631,2,11,13,4,0,8,7
1632,3,6,14,21,0,9,3
1633,6,1,0,1,0,1,1
1634,0,0,0,15,4,9,6
1635,31,8,9,7,0,0,1
1636,5,5,22,11,0,15,3
1637,0,17,29,0,0,1,4
1638,10,1,33,0,0,0,5
1639,0,13,42,8,0,8,7
1640,0,4,6,9,0,1,4
1641,16,10,9,1,0,20,5
1642,0,0,12,0,0,4,3
1643,11,5,0,6,0,3,2
1644,0,5,16,6,0,3,2
1645,5,1,7,1,4,8,1
1646,0,5,10,2,0,5,4
1647,3,9,0,1,0,0,6
1648,0,3,39,0,0,9,3
1649,8,10,20,0,0,0,4
1650,16,0,13,14,0,1,1
1651,27,2,10,0,1,25,2
1652,16,3,19,8,4,0,1
1653,9,10,26,13,0,18,2
1654,0,15,30,0,0,32,5
1655,12,2,22,4,0,1,1
1656,1,2,20,2,0,21,7
1657,17,0,11,3,0,4,5
1658,25,12,3,1,0,8,1
1659,0,2,10,6,0,3,4
1660,0,1,2,6,0,0,7
1661,34,7,0,6,0,12,2
1662,16,13,33,8,2,0,2
1663,0,0,12,20,0,7,0
1664,0,2,9,9,0,21,5
1665,0,0,20,14,0,2,0
1666,26,2,0,0,0,3,7
1667,21,0,10,9,1,1,4
1668,0,11,0,3,0,15,7
1669,15,2,21,7,0,6,3
1670,1,12,10,3,1,10,1
1671,12,8,0,1,4,4,0
1672,2,2,21,6,0,1,4
1673,17,5,20,19,0,0,1
1674,1,0,42,2,0,5,1
1675,20,2,6,4,0,32,0
1676,23,14,20,3,0,0,2
1677,18,4,25,14,0,10,7
1678,26,8,3,5,0,0,4
1679,3,5,18,3,0,5,4
1680,10,1,6,1,6,27,5
1681,25,8,0,3,0,24,7
1682,6,2,6,6,0,0,4
1683,7,3,0,11,0,11,4
1684,19,1,20,2,5,1,1
1685,3,8,20,0,0,4,5
1686,1,2,10,17,0,9,7
1687,0,0,39,2,0,10,7
1688,1,16,0,7,0,15,4
1689,0,2,14,9,0,4,2
1690,0,11,34,8,0,20,3
1691,1,10,4,5,2,1,4
1692,8,8,15,8,0,1,7
1693,29,1,19,0,1,1,3
1694,14,1,4,0,3,0,2
1695,0,5,34,14,0,8,6
1696,7,2,23,8,1,9,0
1697,0,3,1,22,0,1,5
1698,0,14,3,17,4,9,4
1699,3,2,1,10,4,2,4
1700,21,0,0,4,1,6,4
